"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"RUS","Russia","T_HRSAV","Average hours worked per person employed","PEHRS","Persons/Hours","2013","2013","HOUR","Hours","0","Units",,,1980,,
"RUS","Russia","T_HRSAV","Average hours worked per person employed","PEHRS","Persons/Hours","2014","2014","HOUR","Hours","0","Units",,,1985,,
"RUS","Russia","T_HRSAV","Average hours worked per person employed","PEHRS","Persons/Hours","2015","2015","HOUR","Hours","0","Units",,,1978,,
"RUS","Russia","T_HRSAV","Average hours worked per person employed","PEHRS","Persons/Hours","2016","2016","HOUR","Hours","0","Units",,,1974,,
"RUS","Russia","T_HRSAV","Average hours worked per person employed","PEHRS","Persons/Hours","2017","2017","HOUR","Hours","0","Units",,,1979,,
"RUS","Russia","T_HRSAV","Average hours worked per person employed","PEHRS","Persons/Hours","2018","2018","HOUR","Hours","0","Units",,,1970,,
"RUS","Russia","T_HRSAV","Average hours worked per person employed","PEHRS","Persons/Hours","2019","2019","HOUR","Hours","0","Units",,,1965,,
"RUS","Russia","T_HRSAV","Average hours worked per person employed","PEHRS","Persons/Hours","2020","2020","HOUR","Hours","0","Units",,,1874,,
"KOR","Korea","T_HRSTO","Hours worked for total employment; millions","PEHRS","Persons/Hours","2013","2013","HOUR","Hours","6","Millions",,,53134.508,,
"KOR","Korea","T_HRSTO","Hours worked for total employment; millions","PEHRS","Persons/Hours","2014","2014","HOUR","Hours","6","Millions",,,53615.338,,
"KOR","Korea","T_HRSTO","Hours worked for total employment; millions","PEHRS","Persons/Hours","2015","2015","HOUR","Hours","6","Millions",,,54378.778,,
"KOR","Korea","T_HRSTO","Hours worked for total employment; millions","PEHRS","Persons/Hours","2016","2016","HOUR","Hours","6","Millions",,,54464.406,,
"KOR","Korea","T_HRSTO","Hours worked for total employment; millions","PEHRS","Persons/Hours","2017","2017","HOUR","Hours","6","Millions",,,53782.974,,
"KOR","Korea","T_HRSTO","Hours worked for total employment; millions","PEHRS","Persons/Hours","2018","2018","HOUR","Hours","6","Millions",,,53309.948,,
"KOR","Korea","T_HRSTO","Hours worked for total employment; millions","PEHRS","Persons/Hours","2019","2019","HOUR","Hours","6","Millions",,,53204.197,,
"KOR","Korea","T_HRSTO","Hours worked for total employment; millions","PEHRS","Persons/Hours","2020","2020","HOUR","Hours","6","Millions",,,51192.824,,
"KOR","Korea","T_HRSTO","Hours worked for total employment; millions","PEHRS","Persons/Hours","2021","2021","HOUR","Hours","6","Millions",,,51948.312,,
"KOR","Korea","T_HRSTO","Hours worked for total employment; millions","PEHRS","Persons/Hours","2022","2022","HOUR","Hours","6","Millions",,,53251.113,"E","Estimated value"
"NOR","Norway","T_HRSTO","Hours worked for total employment; millions","PEHRS","Persons/Hours","2013","2013","HOUR","Hours","6","Millions",,,3797,,
"NOR","Norway","T_HRSTO","Hours worked for total employment; millions","PEHRS","Persons/Hours","2014","2014","HOUR","Hours","6","Millions",,,3844,,
"NOR","Norway","T_HRSTO","Hours worked for total employment; millions","PEHRS","Persons/Hours","2015","2015","HOUR","Hours","6","Millions",,,3866,,
"NOR","Norway","T_HRSTO","Hours worked for total employment; millions","PEHRS","Persons/Hours","2016","2016","HOUR","Hours","6","Millions",,,3885,,
"NOR","Norway","T_HRSTO","Hours worked for total employment; millions","PEHRS","Persons/Hours","2017","2017","HOUR","Hours","6","Millions",,,3900,,
"NOR","Norway","T_HRSTO","Hours worked for total employment; millions","PEHRS","Persons/Hours","2018","2018","HOUR","Hours","6","Millions",,,3963,,
"NOR","Norway","T_HRSTO","Hours worked for total employment; millions","PEHRS","Persons/Hours","2019","2019","HOUR","Hours","6","Millions",,,4023,,
"NOR","Norway","T_HRSTO","Hours worked for total employment; millions","PEHRS","Persons/Hours","2020","2020","HOUR","Hours","6","Millions",,,3936,,
"NOR","Norway","T_HRSTO","Hours worked for total employment; millions","PEHRS","Persons/Hours","2021","2021","HOUR","Hours","6","Millions",,,4030,,
"NOR","Norway","T_HRSTO","Hours worked for total employment; millions","PEHRS","Persons/Hours","2022","2022","HOUR","Hours","6","Millions",,,4187,,
"GBR","United Kingdom","T_HRSTO","Hours worked for total employment; millions","PEHRS","Persons/Hours","2013","2013","HOUR","Hours","6","Millions",,,46069.602306,,
"GBR","United Kingdom","T_HRSTO","Hours worked for total employment; millions","PEHRS","Persons/Hours","2014","2014","HOUR","Hours","6","Millions",,,47427.10764,,
"GBR","United Kingdom","T_HRSTO","Hours worked for total employment; millions","PEHRS","Persons/Hours","2015","2015","HOUR","Hours","6","Millions",,,47713.663538,,
"GBR","United Kingdom","T_HRSTO","Hours worked for total employment; millions","PEHRS","Persons/Hours","2016","2016","HOUR","Hours","6","Millions",,,48928.285508,,
"GBR","United Kingdom","T_HRSTO","Hours worked for total employment; millions","PEHRS","Persons/Hours","2017","2017","HOUR","Hours","6","Millions",,,49234.148991,,
"GBR","United Kingdom","T_HRSTO","Hours worked for total employment; millions","PEHRS","Persons/Hours","2018","2018","HOUR","Hours","6","Millions",,,49838.097769,,
"GBR","United Kingdom","T_HRSTO","Hours worked for total employment; millions","PEHRS","Persons/Hours","2019","2019","HOUR","Hours","6","Millions",,,50406.696443,,
"GBR","United Kingdom","T_HRSTO","Hours worked for total employment; millions","PEHRS","Persons/Hours","2020","2020","HOUR","Hours","6","Millions",,,44354.260897,,
"GBR","United Kingdom","T_HRSTO","Hours worked for total employment; millions","PEHRS","Persons/Hours","2021","2021","HOUR","Hours","6","Millions",,,48548.753082,,
"GBR","United Kingdom","T_HRSTO","Hours worked for total employment; millions","PEHRS","Persons/Hours","2022","2022","HOUR","Hours","6","Millions",,,50153.373463,,
"ISR","Israel","T_HRSAV","Average hours worked per person employed","PEHRS","Persons/Hours","2013","2013","HOUR","Hours","0","Units",,,1906.784869,,
"ISR","Israel","T_HRSAV","Average hours worked per person employed","PEHRS","Persons/Hours","2014","2014","HOUR","Hours","0","Units",,,1893.131151,,
"ISR","Israel","T_HRSAV","Average hours worked per person employed","PEHRS","Persons/Hours","2015","2015","HOUR","Hours","0","Units",,,1894.16725,,
"ISR","Israel","T_HRSAV","Average hours worked per person employed","PEHRS","Persons/Hours","2016","2016","HOUR","Hours","0","Units",,,1918.351301,,
"ISR","Israel","T_HRSAV","Average hours worked per person employed","PEHRS","Persons/Hours","2017","2017","HOUR","Hours","0","Units",,,1918.083745,,
"ISR","Israel","T_HRSAV","Average hours worked per person employed","PEHRS","Persons/Hours","2018","2018","HOUR","Hours","0","Units",,,1910.511961,,
"ISR","Israel","T_HRSAV","Average hours worked per person employed","PEHRS","Persons/Hours","2019","2019","HOUR","Hours","0","Units",,,1894.592119,,
"ISR","Israel","T_HRSAV","Average hours worked per person employed","PEHRS","Persons/Hours","2020","2020","HOUR","Hours","0","Units",,,1778.794683,,
"ISR","Israel","T_HRSAV","Average hours worked per person employed","PEHRS","Persons/Hours","2021","2021","HOUR","Hours","0","Units",,,1877.58568,,
"ISR","Israel","T_HRSAV","Average hours worked per person employed","PEHRS","Persons/Hours","2022","2022","HOUR","Hours","0","Units",,,1891.951683,,
"NLD","Netherlands","T_HRSPOP","Labour utilisation (hours worked per head of population)","PEHRS","Persons/Hours","2013","2013","HOUR","Hours","0","Units",,,735.215782,,
"NLD","Netherlands","T_HRSPOP","Labour utilisation (hours worked per head of population)","PEHRS","Persons/Hours","2014","2014","HOUR","Hours","0","Units",,,737.522621,,
"NLD","Netherlands","T_HRSPOP","Labour utilisation (hours worked per head of population)","PEHRS","Persons/Hours","2015","2015","HOUR","Hours","0","Units",,,741.355726,,
"NLD","Netherlands","T_HRSPOP","Labour utilisation (hours worked per head of population)","PEHRS","Persons/Hours","2016","2016","HOUR","Hours","0","Units",,,754.777334,,
"NLD","Netherlands","T_HRSPOP","Labour utilisation (hours worked per head of population)","PEHRS","Persons/Hours","2017","2017","HOUR","Hours","0","Units",,,767.991536,,
"NLD","Netherlands","T_HRSPOP","Labour utilisation (hours worked per head of population)","PEHRS","Persons/Hours","2018","2018","HOUR","Hours","0","Units",,,784.032846,,
"NLD","Netherlands","T_HRSPOP","Labour utilisation (hours worked per head of population)","PEHRS","Persons/Hours","2019","2019","HOUR","Hours","0","Units",,,799.508158,,
"NLD","Netherlands","T_HRSPOP","Labour utilisation (hours worked per head of population)","PEHRS","Persons/Hours","2020","2020","HOUR","Hours","0","Units",,,763.05481,,
"NLD","Netherlands","T_HRSPOP","Labour utilisation (hours worked per head of population)","PEHRS","Persons/Hours","2021","2021","HOUR","Hours","0","Units",,,784.308048,,
"NLD","Netherlands","T_HRSPOP","Labour utilisation (hours worked per head of population)","PEHRS","Persons/Hours","2022","2022","HOUR","Hours","0","Units",,,807.345535,,
"ITA","Italy","T_HRSTO","Hours worked for total employment; millions","PEHRS","Persons/Hours","2013","2013","HOUR","Hours","6","Millions",,,41840.595,,
"ITA","Italy","T_HRSTO","Hours worked for total employment; millions","PEHRS","Persons/Hours","2014","2014","HOUR","Hours","6","Millions",,,41805.437,,
"ITA","Italy","T_HRSTO","Hours worked for total employment; millions","PEHRS","Persons/Hours","2015","2015","HOUR","Hours","6","Millions",,,42105.813,,
"ITA","Italy","T_HRSTO","Hours worked for total employment; millions","PEHRS","Persons/Hours","2016","2016","HOUR","Hours","6","Millions",,,42781.945,,
"ITA","Italy","T_HRSTO","Hours worked for total employment; millions","PEHRS","Persons/Hours","2017","2017","HOUR","Hours","6","Millions",,,43216.699,,
"ITA","Italy","T_HRSTO","Hours worked for total employment; millions","PEHRS","Persons/Hours","2018","2018","HOUR","Hours","6","Millions",,,43622.206,,
"ITA","Italy","T_HRSTO","Hours worked for total employment; millions","PEHRS","Persons/Hours","2019","2019","HOUR","Hours","6","Millions",,,43616.284,,
"ITA","Italy","T_HRSTO","Hours worked for total employment; millions","PEHRS","Persons/Hours","2020","2020","HOUR","Hours","6","Millions",,,38510.19,,
"ITA","Italy","T_HRSTO","Hours worked for total employment; millions","PEHRS","Persons/Hours","2021","2021","HOUR","Hours","6","Millions",,,42445.288,,
"ITA","Italy","T_HRSTO","Hours worked for total employment; millions","PEHRS","Persons/Hours","2022","2022","HOUR","Hours","6","Millions",,,44152.082,,
"AUS","Australia","T_HRSPOP","Labour utilisation (hours worked per head of population)","PEHRS","Persons/Hours","2013","2013","HOUR","Hours","0","Units",,,881.70308,,
"AUS","Australia","T_HRSPOP","Labour utilisation (hours worked per head of population)","PEHRS","Persons/Hours","2014","2014","HOUR","Hours","0","Units",,,883.612416,,
"AUS","Australia","T_HRSPOP","Labour utilisation (hours worked per head of population)","PEHRS","Persons/Hours","2015","2015","HOUR","Hours","0","Units",,,872.958725,,
"AUS","Australia","T_HRSPOP","Labour utilisation (hours worked per head of population)","PEHRS","Persons/Hours","2016","2016","HOUR","Hours","0","Units",,,881.55699,,
"AUS","Australia","T_HRSPOP","Labour utilisation (hours worked per head of population)","PEHRS","Persons/Hours","2017","2017","HOUR","Hours","0","Units",,,882.034301,,
"AUS","Australia","T_HRSPOP","Labour utilisation (hours worked per head of population)","PEHRS","Persons/Hours","2018","2018","HOUR","Hours","0","Units",,,887.579614,"E","Estimated value"
"AUS","Australia","T_HRSPOP","Labour utilisation (hours worked per head of population)","PEHRS","Persons/Hours","2019","2019","HOUR","Hours","0","Units",,,863.567956,"E","Estimated value"
"AUS","Australia","T_HRSPOP","Labour utilisation (hours worked per head of population)","PEHRS","Persons/Hours","2020","2020","HOUR","Hours","0","Units",,,855.87061,"E","Estimated value"
"AUS","Australia","T_HRSPOP","Labour utilisation (hours worked per head of population)","PEHRS","Persons/Hours","2021","2021","HOUR","Hours","0","Units",,,877.04343,"E","Estimated value"
"AUS","Australia","T_HRSPOP","Labour utilisation (hours worked per head of population)","PEHRS","Persons/Hours","2022","2022","HOUR","Hours","0","Units",,,910.595391,"E","Estimated value"
"EST","Estonia","T_HRSTO","Hours worked for total employment; millions","PEHRS","Persons/Hours","2013","2013","HOUR","Hours","6","Millions",,,1067.711425,,
"EST","Estonia","T_HRSTO","Hours worked for total employment; millions","PEHRS","Persons/Hours","2014","2014","HOUR","Hours","6","Millions",,,1072.188216,,
"EST","Estonia","T_HRSTO","Hours worked for total employment; millions","PEHRS","Persons/Hours","2015","2015","HOUR","Hours","6","Millions",,,1098.363304,,
"EST","Estonia","T_HRSTO","Hours worked for total employment; millions","PEHRS","Persons/Hours","2016","2016","HOUR","Hours","6","Millions",,,1103.668602,,
"EST","Estonia","T_HRSTO","Hours worked for total employment; millions","PEHRS","Persons/Hours","2017","2017","HOUR","Hours","6","Millions",,,1134.255725,,
"EST","Estonia","T_HRSTO","Hours worked for total employment; millions","PEHRS","Persons/Hours","2018","2018","HOUR","Hours","6","Millions",,,1105.23705,,
"EST","Estonia","T_HRSTO","Hours worked for total employment; millions","PEHRS","Persons/Hours","2019","2019","HOUR","Hours","6","Millions",,,1110.846134,,
"EST","Estonia","T_HRSTO","Hours worked for total employment; millions","PEHRS","Persons/Hours","2020","2020","HOUR","Hours","6","Millions",,,1044.34183,,
"EST","Estonia","T_HRSTO","Hours worked for total employment; millions","PEHRS","Persons/Hours","2021","2021","HOUR","Hours","6","Millions",,,1128.795201,,
"EST","Estonia","T_HRSTO","Hours worked for total employment; millions","PEHRS","Persons/Hours","2022","2022","HOUR","Hours","6","Millions",,,1182.811913,,
"USA","United States","T_HRSAV","Average hours worked per person employed","PEHRS","Persons/Hours","2013","2013","HOUR","Hours","0","Units",,,1732.506994,,
"USA","United States","T_HRSAV","Average hours worked per person employed","PEHRS","Persons/Hours","2014","2014","HOUR","Hours","0","Units",,,1738.806925,,
"USA","United States","T_HRSAV","Average hours worked per person employed","PEHRS","Persons/Hours","2015","2015","HOUR","Hours","0","Units",,,1744.129372,,
"USA","United States","T_HRSAV","Average hours worked per person employed","PEHRS","Persons/Hours","2016","2016","HOUR","Hours","0","Units",,,1739.790869,,
"USA","United States","T_HRSAV","Average hours worked per person employed","PEHRS","Persons/Hours","2017","2017","HOUR","Hours","0","Units",,,1741.338838,,
"USA","United States","T_HRSAV","Average hours worked per person employed","PEHRS","Persons/Hours","2018","2018","HOUR","Hours","0","Units",,,1742.856962,,
"USA","United States","T_HRSAV","Average hours worked per person employed","PEHRS","Persons/Hours","2019","2019","HOUR","Hours","0","Units",,,1742.136238,,
"USA","United States","T_HRSAV","Average hours worked per person employed","PEHRS","Persons/Hours","2020","2020","HOUR","Hours","0","Units",,,1735.087813,,
"USA","United States","T_HRSAV","Average hours worked per person employed","PEHRS","Persons/Hours","2021","2021","HOUR","Hours","0","Units",,,1754.871934,,
"USA","United States","T_HRSAV","Average hours worked per person employed","PEHRS","Persons/Hours","2022","2022","HOUR","Hours","0","Units",,,1753.98186,,
"CAN","Canada","T_HRSPOP","Labour utilisation (hours worked per head of population)","PEHRS","Persons/Hours","2013","2013","HOUR","Hours","0","Units",,,879.605529,,
"CAN","Canada","T_HRSPOP","Labour utilisation (hours worked per head of population)","PEHRS","Persons/Hours","2014","2014","HOUR","Hours","0","Units",,,870.930848,,
"CAN","Canada","T_HRSPOP","Labour utilisation (hours worked per head of population)","PEHRS","Persons/Hours","2015","2015","HOUR","Hours","0","Units",,,871.876935,,
"CAN","Canada","T_HRSPOP","Labour utilisation (hours worked per head of population)","PEHRS","Persons/Hours","2016","2016","HOUR","Hours","0","Units",,,864.858689,,
